airport,degree,betweenness,pagerank,cluster
90WA,0.0004439708755105665,0.0,2.613815916087436e-05,1
91GA,0.0006215592257147931,1.3138670985091683e-06,3.3667769238211284e-05,1
GA31,0.0001775883502042266,0.0,2.6770444552111102e-05,1
II81,0.0007103534008169064,1.1002880825719338e-06,4.494907382509405e-05,1
II96,0.0005327650506126798,3.630890654395087e-06,4.598266753658217e-05,1
KOVO,0.0003551767004084532,6.923186761300735e-05,3.0888701797072705e-05,1
KRSV,0.0004439708755105665,6.568086387407511e-07,2.932722799917857e-05,1
91IS,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
91LS,0.0005327650506126798,1.3913839383168422e-07,2.917283540149692e-05,1
91NY,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
91OH,0.0011543242763274728,1.2402899421114015e-05,3.7903814627974526e-05,1
2AL5,0.0001775883502042266,0.0,2.5454842037056032e-05,1
91OI,0.0014207068016338128,8.52994926035978e-06,3.288696673521668e-05,1
AL16,0.003995737879595098,4.689833064652667e-05,0.00012128959720975734,1
91OK,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
K93F,8.87941751021133e-05,0.0,3.403853411149726e-05,1
91OR,0.0002663825253063399,0.0,2.2403158808792826e-05,1
KODO,0.0025750310779612856,0.00013994407357103262,8.088505237593445e-05,1
91TX,0.0002663825253063399,5.274082374708977e-07,2.7773471710999613e-05,1
92CA,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
92CL,0.0003551767004084532,1.4724847254081276e-08,2.2911192186875556e-05,1
K2O3,0.0016870893269401528,1.7769190594367537e-05,4.563934951553787e-05,1
92GE,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
92MI,0.0005327650506126798,6.931973899542953e-05,2.8992493690410177e-05,1
KHTL,8.87941751021133e-05,0.0,2.3342352511779476e-05,1
92WI,0.0002663825253063399,7.088123536011938e-08,2.4948244495730762e-05,1
93CO,0.0010655301012253596,7.547723474092388e-05,6.464051998769649e-05,1
93FD,0.0010655301012253596,1.6500205289552033e-06,5.853617998498789e-05,1
KFBL,0.0006215592257147931,0.0,0.00011110201508024172,1
93IN,0.0001775883502042266,6.919180237288379e-05,2.16032557254798e-05,1
6IN5,8.87941751021133e-05,0.0,3.67696679797687e-05,1
MN08,0.0004439708755105665,9.690384645156876e-07,3.726040552321614e-05,1
93MO,0.0006215592257147931,1.5753773812801657e-05,3.210575828325037e-05,1
93MS,0.0001775883502042266,6.919180237288379e-05,3.1036946884454436e-05,1
MS95,8.87941751021133e-05,0.0,4.492387179388715e-05,1
93OH,0.002131060202450719,4.7581155837617296e-05,6.846585871255067e-05,1
CYTZ,0.012608772864500089,0.0029400572279623042,0.0009178654288568575,0
NY18,0.0006215592257147931,7.178277273462432e-05,4.01040041427002e-05,1
OI01,0.0007103534008169064,1.5401058311863578e-05,3.874011788626719e-05,1
IN61,0.0007991475759190197,8.694829181882231e-07,4.8051530338372276e-05,1
K09A,0.0001775883502042266,0.0,2.4478979712339008e-05,1
K7K4,0.0002663825253063399,0.0,4.0146405313487205e-05,1
KPBF,0.0005327650506126798,8.274649670736988e-05,0.00011723100064923654,1
KX05,0.001509500976735926,5.033920413044153e-06,6.963692615921034e-05,1
94IL,0.0007103534008169064,1.5870852114256646e-05,2.838240649519851e-05,1
94NC,0.0005327650506126798,1.393211534172547e-06,3.7289454961109166e-05,1
K5W4,0.0010655301012253596,3.3770762529166557e-06,4.505879263461804e-05,1
94TA,0.0001775883502042266,0.0,1.8386629517644837e-05,1
K09M,0.0005327650506126798,6.932287569892585e-05,4.2513437651552e-05,1
98GA,0.0004439708755105665,2.938048124893029e-05,4.6141403772478415e-05,1
95MO,0.0001775883502042266,0.0,2.7311035372882784e-05,1
95NY,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
95OK,0.0001775883502042266,0.0,1.8386629517644837e-05,1
KLAW,0.002663825253063399,0.0003286708622631359,7.709470963738967e-05,1
95TN,0.0001775883502042266,0.0,2.260878836462907e-05,1
95TS,0.0001775883502042266,0.0,2.4418191615180858e-05,1
95WA,0.0004439708755105665,4.218622681889453e-07,3.925534669539452e-05,1
96CO,0.0002663825253063399,0.0,1.8386629517644837e-05,1
IG04,0.000887941751021133,0.0,5.7245837326524785e-05,1
96FD,0.0013319126265316996,0.00010619544385516293,6.719782633876677e-05,1
96FL,0.000887941751021133,2.4799637320721694e-07,6.464031234496295e-05,1
96IS,0.0004439708755105665,1.9028949820442734e-06,2.903246360337234e-05,1
96VE,0.0004439708755105665,1.4376726411672723e-07,4.063212548694e-05,1
CZBB,0.004972473805718345,0.00016600362416347664,0.00021511177382430778,1
K35S,0.0007103534008169064,8.460129514625359e-07,3.5013712747174376e-05,1
WA35,0.0012431184514295863,5.449552716811842e-05,6.984966567577382e-05,1
WN13,0.0004439708755105665,7.715504347484892e-07,2.479831591781525e-05,1
WN20,0.0006215592257147931,8.115078920909393e-07,3.889761752875096e-05,1
WN53,0.0016870893269401528,3.520789019468473e-06,5.828905538815701e-05,1
97CA,0.0007991475759190197,7.970610760128097e-09,3.902388537002303e-05,1
97CL,0.000887941751021133,1.8451150048458301e-07,2.214589060496344e-05,1
9CL7,0.0004439708755105665,1.2280562795320664e-07,2.617269144725587e-05,1
KFCH,0.000887941751021133,2.1615602115661226e-05,2.6729514429441754e-05,1
97CO,0.0001775883502042266,1.6708188572887306e-07,2.0198611885067485e-05,1
SC80,0.0014207068016338128,9.475336926041974e-06,8.300546341298437e-05,1
97IA,0.0005327650506126798,2.0670329784484833e-07,3.473205475570449e-05,1
97KS,0.003818149529390872,0.0002616540802602497,4.621318855469506e-05,1
0IL3,0.0002663825253063399,0.0,2.783264859365717e-05,1
44MO,8.87941751021133e-05,0.0,1.9214320492476568e-05,1
CYWG,0.00834665245959865,0.0029094476088962857,0.0005192783070089389,0
KSMN,8.87941751021133e-05,0.0,1.9214320492476568e-05,1
MO51,0.0002663825253063399,0.0,2.121295415168252e-05,1
TX40,0.0003551767004084532,1.0116939215641049e-07,2.0023095485461465e-05,1
WS04,0.0001775883502042266,0.0,2.5325744981556173e-05,1
97PN,0.0007103534008169064,1.0893737104414532e-05,4.7570973293284306e-05,1
97XS,0.0004439708755105665,1.4716683430442813e-07,3.0650490262450225e-05,1
98CL,0.0004439708755105665,4.1261125763500125e-09,2.4520242174383123e-05,1
K8B5,0.0004439708755105665,7.049414355507739e-08,4.5333413202443704e-05,1
98PA,0.0003551767004084532,2.71694635173238e-07,2.2405729602423345e-05,1
PN18,0.0024862369028591726,0.00016522607842813235,0.00016046688299923146,1
K0M3,0.0002663825253063399,1.9849917356940533e-07,3.2642209830989285e-05,1
TN10,0.0004439708755105665,6.652747708096442e-07,3.5615460550820134e-05,1
98VA,0.0002663825253063399,0.0,1.9337082068360006e-05,1
99AZ,0.000887941751021133,4.777094088000806e-07,6.274951670677256e-05,1
99CL,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
99IN,0.0001775883502042266,0.0,1.8386629517644837e-05,1
99TE,0.0003551767004084532,4.4258796932533354e-08,2.700873791615244e-05,1
9AA1,0.0001775883502042266,0.0,1.97231575130494e-05,1
9AR4,0.0007991475759190197,4.528150783114654e-06,2.156727691640538e-05,1
K4F7,0.0001775883502042266,0.0,2.182230315672376e-05,1
KCDH,0.0004439708755105665,3.417567568660907e-06,0.00015896820585287506,1
9CA0,0.001509500976735926,8.211784659323692e-08,7.06441602295915e-05,1
CA62,0.0014207068016338128,1.7528113781231513e-06,5.136011832481447e-05,1
CA66,0.0033741786538803056,1.3475086510533567e-05,0.00012312070380343068,1
KCPU,0.004794885455514118,0.00015512149770969397,0.00011424776728661847,1
KDVO,0.006304386432250044,5.461273096666399e-05,0.0001545884096006012,1
KF34,0.0010655301012253596,1.2365827910982167e-07,4.172716278358726e-05,1
KM90,0.0009767359261232463,9.152213663236002e-08,3.6566183512978734e-05,1
9CL4,0.0002663825253063399,0.0,2.3555747732448828e-05,1
9CL9,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
CO25,0.0006215592257147931,9.950827707557922e-07,3.276008620115489e-05,1
9CO7,0.0005327650506126798,2.0304170450765258e-07,3.8308225531426854e-05,1
9GA0,0.0001775883502042266,0.0,2.2596003746634986e-05,1
KOPN,0.0005327650506126798,8.15635241197691e-05,5.3294329129605936e-05,1
9GA2,0.0012431184514295863,1.6510337437317105e-05,5.7797138576093596e-05,1
GA43,0.0023086485526549456,1.4933408713667863e-06,8.884649582409051e-05,1
OH22,0.0024862369028591726,4.3963706079266194e-05,0.00010137171460285977,1
9GA6,0.0012431184514295863,3.700147723025319e-05,5.1542487671621756e-05,1
79GA,0.0002663825253063399,0.0,3.632936730776416e-05,1
FD94,0.0010655301012253596,2.2822637057803783e-06,6.567440919018507e-05,1
9GE7,0.0003551767004084532,0.0,2.0996074210422953e-05,1
9II1,0.0004439708755105665,2.730811377092421e-07,2.5012672770790768e-05,1
KEKM,0.0003551767004084532,3.0250614611209446e-07,3.530401596672225e-05,1
9II3,0.0002663825253063399,4.295420583365476e-07,2.1473271480836424e-05,1
9II4,0.0004439708755105665,3.6568492997401543e-07,2.8537877893245398e-05,1
9II8,0.0001775883502042266,0.0,1.8386629517644837e-05,1
WI60,0.0004439708755105665,1.4591936508262176e-05,3.335164139785167e-05,1
9IL0,0.0005327650506126798,0.00017911193647598319,5.355995446432859e-05,1
K60C,0.0007103534008169064,2.0425704021585994e-06,6.617179522268115e-05,1
9IN3,0.0007991475759190197,1.655914066626069e-06,6.317269559942264e-05,1
KARR,0.006304386432250044,0.00045663023689813986,0.00016029948610619065,1
KRCT,0.0007991475759190197,1.520379205872422e-05,6.491514759194753e-05,1
04IS,8.87941751021133e-05,0.0,4.737390218025698e-05,1
9KS1,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
9LA9,0.0003551767004084532,0.0,2.7813212334438023e-05,1
KK52,0.0004439708755105665,5.392851153217547e-06,3.3954921016786106e-05,1
9MI5,0.0007991475759190197,3.961196422945565e-07,5.479073969367509e-05,1
K9G2,0.0012431184514295863,4.908260535606506e-05,5.98835147237814e-05,1
9MI6,0.0005327650506126798,9.251859951895877e-05,6.358544593699808e-05,1
KRZN,0.0013319126265316996,7.497970792368872e-06,7.878103711973241e-05,1
9MN6,0.000887941751021133,6.410924327574968e-07,9.691308880759414e-05,1
KMZH,0.0004439708755105665,0.0,4.8093006637423096e-05,1
9NC2,0.0002663825253063399,2.5323495453757663e-07,2.651776592083701e-05,1
9NC3,0.000887941751021133,2.80268805283642e-06,3.3606326649484225e-05,1
AR11,0.002131060202450719,0.00012964712378649566,3.498706944901519e-05,1
VG37,0.0003551767004084532,8.116139280046643e-05,5.5758469984260416e-05,1
9NC8,0.0003551767004084532,0.0,1.8386629517644837e-05,1
9NC9,0.004262120404901438,0.00016303107697879802,3.7867245631758824e-05,1
00VI,8.87941751021133e-05,0.0,1.890375961174515e-05,1
EPKT,0.013940685491031788,0.0005102326003588605,0.0003021875035073798,0
KMQI,8.87941751021133e-05,0.0,1.890375961174515e-05,1
NC36,0.0009767359261232463,1.50924994724398e-06,3.114866979730652e-05,1
9NE4,0.0001775883502042266,0.0,2.361147348571817e-05,1
9NE6,0.0001775883502042266,0.0,2.2706391589311984e-05,1
KN51,0.0003551767004084532,4.139281284069494e-06,2.7222306644995296e-05,1
9NK4,0.0002663825253063399,1.3846858207518897e-08,2.211920461262446e-05,1
NK06,0.0011543242763274728,9.189880588074047e-06,5.111851510256815e-05,1
7NC8,8.87941751021133e-05,0.0,2.408024189417983e-05,1
9NY7,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
9OA5,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
9OA8,0.0001775883502042266,0.0,1.8877171228768905e-05,1
9OA9,0.0007991475759190197,5.9655254570696395e-05,6.14180932616935e-05,1
41NY,0.0011543242763274728,0.0,5.824295449452788e-05,1
9OH4,0.001509500976735926,3.686998484700738e-05,0.00018738882291422545,1
9OH6,0.0001775883502042266,0.0,1.9631732270920023e-05,1
OI08,0.0007103534008169064,8.308051085303233e-05,3.751836068991739e-05,1
9OH7,0.0002663825253063399,1.3813733503409285e-07,2.0713944303753535e-05,1
9OH9,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
9OI3,0.0007991475759190197,5.798231071081844e-06,4.135128986435369e-05,1
9OI6,0.0011543242763274728,1.0259977869050446e-05,7.063773451525687e-05,1
OH57,0.0005327650506126798,1.2895132563686276e-05,4.745422163804479e-05,1
9OK3,0.0005327650506126798,5.183326107911637e-07,4.086304189614235e-05,1
9OK5,0.0006215592257147931,1.2689632272433006e-05,3.2576798862760205e-05,1
9OR1,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
OR22,0.0007103534008169064,3.1146010173670875e-06,5.048619933761375e-05,1
PS20,8.87941751021133e-05,0.0,2.264072831227291e-05,1
VA73,0.002042266027348606,1.0351760612592407e-05,0.00010269469442514581,1
9PA5,0.0005327650506126798,5.040933014377437e-07,4.1372436464146315e-05,1
KCJR,0.001509500976735926,8.182289989456009e-06,0.0001388982069770717,1
9PS8,0.0001775883502042266,0.0,1.8386629517644837e-05,1
9SD8,0.0001775883502042266,6.609842403354186e-08,2.3614113088565874e-05,1
KY14,0.0007991475759190197,9.349904386464303e-05,4.784913501764241e-05,1
9TA1,0.0001775883502042266,0.0,1.9964831831218856e-05,1
9TE0,0.0005327650506126798,2.1274169548280385e-07,4.968640820264089e-05,1
9TE3,0.0002663825253063399,3.3033243856753963e-07,2.615154262591222e-05,1
9TE4,0.0003551767004084532,4.0529862237267246e-07,3.2848170836697e-05,1
08XS,8.87941751021133e-05,0.0,2.828621139523825e-05,1
78XS,8.87941751021133e-05,0.0,2.828621139523825e-05,1
KPSX,8.87941751021133e-05,0.0,2.828621139523825e-05,1
9TN5,0.0002663825253063399,2.1113355200589954e-07,3.6592873082589425e-05,1
AL09,0.0001775883502042266,0.0,5.234976985728254e-05,1
KM02,0.0007103534008169064,2.0672867233426202e-07,5.055032547667707e-05,1
TN79,0.0003551767004084532,1.2626426914450702e-07,2.6810979035504525e-05,1
TX95,0.0009767359261232463,9.579983297285365e-05,9.622673040617697e-05,1
9TX1,0.0005327650506126798,4.2511457236384506e-07,4.2382763482379486e-05,1
9TX2,0.000887941751021133,7.2911956268615636e-06,3.597409510464563e-05,1
OK31,0.0011543242763274728,1.336646884662101e-05,5.322702729291716e-05,1
9VA1,0.0006215592257147931,4.504366734400114e-06,3.1404723054102106e-05,1
5VG2,0.0002663825253063399,0.0,5.2139473695949514e-05,1
9VG9,0.0001775883502042266,0.0,1.8386629517644837e-05,1
9WA7,0.0001775883502042266,0.0,2.108124080630368e-05,1
9WI2,0.0002663825253063399,1.4037438174307944e-07,2.1445885404405387e-05,1
9WI3,0.0001775883502042266,3.0299427427125925e-08,2.339181645346581e-05,1
IN82,0.0016870893269401528,4.8290244876452944e-05,8.413973610110336e-05,1
II87,0.0004439708755105665,8.741258710004535e-07,3.8443301797892244e-05,1
WI95,0.0023086485526549456,0.00011115309972854076,0.0001506743708278658,1
KMRJ,0.002042266027348606,2.34195608691647e-05,0.00010769960826929881,1
WI13,0.0015982951518380393,8.906513486764394e-05,3.831006064212658e-05,1
KUBE,0.0010655301012253596,8.500559631807904e-05,0.00010006466248576069,1
9WN3,0.0002663825253063399,1.0918925005879365e-07,3.0659786466248726e-05,1
9WN4,0.001509500976735926,0.00014724131850402263,5.161171147445403e-05,1
II93,0.0004439708755105665,6.949111940084803e-05,2.209133245820577e-05,1
2TA9,0.0002663825253063399,0.0,4.170915306618095e-05,1
9XS0,0.0006215592257147931,1.2139221736826825e-05,3.663968990641742e-05,1
TX03,0.0014207068016338128,7.793260540351165e-05,0.00010227078599190441,1
TA93,0.0014207068016338128,2.260346584193687e-06,7.366859191576231e-05,1
9XS6,0.0001775883502042266,0.0,2.0790146856463868e-05,1
9XS7,0.0004439708755105665,4.359701116895374e-07,2.364619771171726e-05,1
XS14,0.0006215592257147931,1.3487940807121203e-06,4.616753764970948e-05,1
AK86,0.0004439708755105665,3.485872794869923e-05,2.6836192626310205e-05,1
AA33,0.0001775883502042266,9.489995446402538e-07,2.6212581814571048e-05,1
AK00,0.0006215592257147931,1.1721954119258097e-05,4.857448815085244e-05,1
AK01,0.0001775883502042266,0.0,2.6621553349510437e-05,1
AK07,0.0004439708755105665,3.267625343372791e-08,2.800623495852051e-05,1
AK08,0.0005327650506126798,0.0,1.8386629517644837e-05,1
AK92,0.0004439708755105665,1.0396177634235836e-05,3.9835037815969134e-05,1
3AK6,8.87941751021133e-05,0.0,2.899486326559035e-05,1
AK29,0.0001775883502042266,0.0,1.8386629517644837e-05,1
AK36,0.0002663825253063399,1.0396177634235836e-05,2.3840619428982203e-05,1
AK44,0.0002663825253063399,0.0,1.8386629517644837e-05,1
AK63,0.0002663825253063399,0.0,1.8386629517644837e-05,1
AK65,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
AK67,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
AK68,0.0002663825253063399,0.0,1.97231575130494e-05,1
AK72,0.0009767359261232463,1.167187639873912e-05,7.971634275152933e-05,1
AK79,0.0001775883502042266,0.0,1.8386629517644837e-05,1
AK84,0.0001775883502042266,0.0,1.8386629517644837e-05,1
AK89,0.0002663825253063399,0.0,1.8386629517644837e-05,1
AK90,0.0003551767004084532,0.0,1.8386629517644837e-05,1
AK99,0.0004439708755105665,1.0977861984739473e-05,3.0459314013299156e-05,1
AL05,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
AL55,0.0001775883502042266,0.0,4.2554833078853616e-05,1
KAJR,0.0003551767004084532,1.5261955417920683e-06,2.607145139129581e-05,1
AL17,0.000887941751021133,2.6861435197272685e-05,5.3494540381760646e-05,1
K4A6,0.0010655301012253596,2.2337913602893927e-06,9.39315481363175e-05,1
AL33,0.0009767359261232463,0.00011996283829849422,0.0001307301227840907,1
KM22,0.0007991475759190197,9.50070153638495e-06,4.199424796440388e-05,1
TN12,0.0005327650506126798,1.632338365549333e-06,3.0150945618329226e-05,1
AL35,0.0003551767004084532,1.7043288661447664e-06,2.2822834479993663e-05,1
KMVC,0.0016870893269401528,9.650626745849468e-05,9.753930490741442e-05,1
AL77,0.000887941751021133,8.71116802179096e-07,5.8664923416589924e-05,1
K04A,0.0011543242763274728,6.105998666426038e-06,0.00011710872602067751,1
AL40,0.0033741786538803056,5.8730168550940405e-05,0.00012167020453015546,1
FD26,0.0005327650506126798,1.9260062242258495e-06,2.995920706164112e-05,1
AL51,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
AL62,0.000887941751021133,7.482755589408415e-05,3.564379218219041e-05,1
66GA,0.0003551767004084532,0.0,5.011237794154269e-05,1
74FD,8.87941751021133e-05,0.0,2.273212536748467e-05,1
AL69,0.0004439708755105665,1.6651881238740666e-06,2.0316183812985164e-05,1
NC08,0.0005327650506126798,6.4022546581397225e-06,4.118473771589315e-05,1
KMXF,0.0007991475759190197,8.60723929833196e-05,8.938097241047579e-05,1
AL78,0.0004439708755105665,2.83897605267828e-07,3.5897945422733114e-05,1
AL79,0.0001775883502042266,0.0,1.8386629517644837e-05,1
AL81,0.0002663825253063399,3.7846830872069686e-08,2.849804689044983e-05,1
AL88,0.0005327650506126798,9.897016423179113e-05,3.4537854313089636e-05,1
KPIM,0.0011543242763274728,1.7650353547096125e-05,5.434522068030432e-05,1
AL93,0.0004439708755105665,1.8334643330526223e-06,3.625896839222133e-05,1
FL06,0.0013319126265316996,1.5047840943282619e-05,3.347260602696621e-05,1
K4F8,8.87941751021133e-05,0.0,1.9805679171632953e-05,1
MY52,0.0004439708755105665,1.1503821023203289e-07,3.6507995091061154e-05,1
AR13,0.0002663825253063399,0.0,1.987989331522326e-05,1
AR22,0.0004439708755105665,6.919180237288379e-05,2.6497774055645516e-05,1
K0M0,8.87941751021133e-05,0.0,4.097609599205577e-05,1
AR27,0.0002663825253063399,6.22825446179693e-08,2.5469350764442648e-05,1
AR34,0.0001775883502042266,0.0,1.8386629517644837e-05,1
AR35,0.001509500976735926,3.316024139506791e-05,3.722866752043486e-05,1
AR55,0.003019001953471852,8.810163267096746e-05,6.60632297484983e-05,1
AR81,0.0002663825253063399,7.611524055294275e-07,0.00015728320356225465,1
AR83,0.0001775883502042266,1.0684405755924368e-07,2.4055279890186815e-05,1
AR88,0.0003551767004084532,1.9080300725554896e-07,2.0805659678680257e-05,1
AR91,0.0019534718522464926,9.050138204846496e-05,4.530025679544248e-05,1
2KY8,0.0003551767004084532,0.0,2.511981645549348e-05,1
AZ00,0.000887941751021133,1.0652623168519509e-09,7.471822113792672e-05,1
AZ05,0.0009767359261232463,9.066623101444908e-07,7.231064099761229e-05,1
AZ13,0.0001775883502042266,0.0,2.0172332114114387e-05,1
AZ27,0.0005327650506126798,1.2383547664692068e-07,2.4734857506434214e-05,1
AZ28,0.0006215592257147931,6.4563129556550114e-06,2.7206593716059467e-05,1
AZ63,0.001509500976735926,6.252763697932629e-06,4.9396767051966106e-05,1
AZ43,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
AZ45,0.0004439708755105665,0.0,2.7686065604226572e-05,1
AZ46,0.0007103534008169064,8.956539583440229e-07,2.601091984105094e-05,1
AZ50,0.0003551767004084532,3.285551856827467e-08,3.121126372885654e-05,1
AZ60,0.0004439708755105665,0.00013835994942871702,2.205534134353734e-05,1
KLUF,8.87941751021133e-05,0.0,2.7761001087787325e-05,1
AZ64,0.000887941751021133,2.551017981818807e-06,3.121078305051089e-05,1
AZ67,0.0003551767004084532,0.0,2.156089307117745e-05,1
AZ71,0.0005327650506126798,2.5989813892980554e-06,3.1920254041235394e-05,1
AZ79,0.0001775883502042266,0.0,2.0412165307203365e-05,1
AZ85,0.0004439708755105665,5.146243841038559e-09,2.8041840330935423e-05,1
1TX5,0.0002663825253063399,0.0,2.451842192945263e-05,1
BIIS,0.0001775883502042266,0.0,2.180616677892337e-05,1
BIRK,0.005682827206535251,0.0015478262741687255,0.0001482736944495476,1
BIKF,0.010655301012253596,0.0007374775503768653,0.00013095083288931184,0
EBLG,0.012608772864500089,0.0013393468221748227,0.0002595901196173702,0
EDDB,0.030545196235126977,0.004977990189770303,0.0012385249957338397,3
EDDM,0.036760788492274904,0.009108406244193958,0.0020788104337131253,3
EFHK,0.02015627774817972,0.0037877894384967777,0.0009716753415642992,3
EGCC,0.028325341857574144,0.0022692534720051647,0.0009672743329811086,3
EGGW,0.0326762564375777,0.008075240963986466,0.0009229281096155543,3
EGKK,0.025839104954714972,0.0016030243862026983,0.0012488863186427832,3
EGNX,0.01722606996980998,0.0014451603685720006,0.00043452760543476204,0
EGSS,0.03915823122003197,0.008545190304744028,0.0013881343303050859,3
EIDW,0.0326762564375777,0.006664356000293871,0.0016009764224428787,3
EKBI,0.017314864144912092,0.0019796380441334574,0.00039771399175089143,0
EKCH,0.026993429231042445,0.004198761009387057,0.0016110503200837184,3
EKYT,0.006393180607352157,0.0010921167078171774,0.000276854186369618,0
ENGM,0.02228733795063044,0.004046617036615531,0.001220074218780672,3
EPGD,0.01456224471674658,0.000988668118108495,0.00037939042227896994,0
EPKK,0.01855798259634168,0.0014324714592038874,0.0004307506540830193,0
EPLU,0.0009767359261232463,0.0,4.5088230507495794e-05,1
EPWA,0.025839104954714972,0.003267965311960371,0.001086430426843745,3
ESSA,0.02397442727757059,0.004102989439023272,0.0012817990173499222,3
EVTA,0.0018646776771443793,0.0,5.2056343300345736e-05,1
LEAL,0.020245071923281833,0.0004906660346499177,0.000730884131041049,0
LEBL,0.03294263896288403,0.003810080226211699,0.0018855048764187747,3
LEMD,0.030989167110637542,0.003957998700689099,0.0017488108498266153,3
LEPA,0.03702717101758125,0.003999624481903435,0.0023959264657993752,3
LFPO,0.021665778724915645,0.001806728444287649,0.001166586130833773,0
LHBP,0.022997691351447344,0.0008113364252054683,0.0006965543402938293,0
LIMC,0.027259811756348784,0.00269950330594814,0.0010902524989620977,3
LIML,0.023441662226957913,0.0038312608521007107,0.0007258835249929303,3
LIPE,0.022020955425324097,0.0015041890599351388,0.0006082780873811705,0
LIPZ,0.023796838927366365,0.0025093821178570133,0.0006739102994630478,0
LIRF,0.028414136032676257,0.0033930849068869082,0.0013147677014138223,3
LOWW,0.033652992363700944,0.003430763905026597,0.001527991729007372,3
LSGG,0.0333866098383946,0.007367552480277093,0.0011668278937994464,3
LSZH,0.03906943704492985,0.011908397720559358,0.001634957990463345,3
LTBA,0.014473450541644468,0.0006943124707782724,0.00039329682470714487,0
LYBE,0.01829160007103534,0.0009277200537843321,0.0004595169598141128,0
BIBD,8.87941751021133e-05,0.0,2.180616677892337e-05,1
BIKA,8.87941751021133e-05,0.0,2.180616677892337e-05,1
BIMK,8.87941751021133e-05,0.0,2.180616677892337e-05,1
BIMN,8.87941751021133e-05,0.0,2.180616677892337e-05,1
BIMS,0.0001775883502042266,0.0,4.087760863405432e-05,1
BIRS,8.87941751021133e-05,0.0,2.52257040402019e-05,1
BISR,0.0001775883502042266,0.0,2.8645241301480436e-05,1
BISS,0.0003551767004084532,0.0,2.9368016506089112e-05,1
BIVA,0.0001775883502042266,0.0,2.180616677892337e-05,1
CARK,0.0005327650506126798,6.297486213816256e-07,4.2995809752973134e-05,1
CFQ7,0.004439708755105665,0.00029175695592825187,0.00025942538251780907,1
EDFE,0.00967856508613035,0.0007508018687349479,0.00043869503015829395,0
EGAC,0.004084532054697212,2.472531075881398e-05,0.0002687904339762365,1
EGCN,0.008169064109394424,0.00024895721521521745,0.00010873795272256929,1
EGLF,0.020689042798792398,0.00222305041731055,0.0002998776804000914,0
EGNS,0.006925945657964837,0.0001608414690224836,0.00015369981631638198,1
EGPH,0.02397442727757059,0.0027543402536438087,0.000714081410829494,0
EGTW,0.001509500976735926,8.659290342524211e-05,5.384707093899704e-05,1
ENZV,0.0033741786538803056,1.6397694455488553e-05,0.00013971417778031216,1
EPPL,0.0007103534008169064,8.04996545261222e-06,4.7956124974075196e-05,1
LJLJ,0.010388918486947256,0.0012863820515092938,0.0002900254588104259,0
BISF,8.87941751021133e-05,0.0,1.8386629517644837e-05,1
CA03,0.0002663825253063399,4.458923575707503e-09,2.0089167629120508e-05,1
CA17,0.0001775883502042266,1.023680386983236e-09,2.0089167629120508e-05,1
CA73,0.0009767359261232463,5.393873815791531e-07,4.504675198315565e-05,1
KO15,0.002042266027348606,2.4633166420160797e-05,5.849163950200376e-05,1
CA20,0.0004439708755105665,3.6661659318001204e-08,2.4386447355700064e-05,1
KDWA,0.004794885455514118,0.00019099544360037744,9.482844368556902e-05,1
CA32,0.000887941751021133,1.0401179030569566e-07,3.586993504239169e-05,1
CA35,0.002397442727757059,2.297172661739467e-06,7.448646557244064e-05,1
CA38,0.0006215592257147931,1.908980120734733e-07,2.6886564599207613e-05,1
CA39,0.000887941751021133,3.4645959181815264e-06,3.638678148380169e-05,1
CA42,0.0003551767004084532,0.0,2.723204549923713e-05,1
CA45,0.0001775883502042266,2.44091355880718e-09,2.3579307977876805e-05,1
CN13,0.0002663825253063399,9.972943961768559e-06,2.485748333408438e-05,1
KO60,0.0016870893269401528,6.060950331752614e-07,6.744983354338535e-05,1
CA54,0.0002663825253063399,0.0,1.8386629517644837e-05,1
K1Q4,0.0002663825253063399,6.253373774477821e-08,2.3603931048928978e-05,1
CA57,0.0002663825253063399,9.942008148519607e-09,2.924516825983503e-05,1
KO54,8.87941751021133e-05,0.0,2.821096189447326e-05,1
CL77,0.0009767359261232463,8.176949399554727e-08,3.20956002668949e-05,1
KEDU,0.003019001953471852,7.703756821779823e-05,6.293021438641558e-05,1
KOAR,0.005682827206535251,9.356552323279704e-05,0.00016763216023670712,1
CA70,0.0005327650506126798,1.0953473063939476e-06,2.0572666552543675e-05,1
